Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
3848063650,"1 Aug 2020, 12:25:26",Morning Run,Run,,3007,7.95,,,false,,,activities/3848063650.gpx,,,3007.0,2976.0,7950.5,4.800000190734863,2.671539068222046,15.860906600952148,16.160907745361328,182.89999389648438,187.0,6.800000190734863,-0.0037733474746346474,,,,,,,,,959.865478515625,,,,,,,,,8.0,,,,,0.0,128.0,0.0,,1.0,7971.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3855728608,"2 Aug 2020, 20:28:09",Rest walk,Walk,,2579,4.33,,,false,,,activities/3855728608.gpx,,,2579.0,2563.0,4337.7001953125,4.900000095367432,1.6924307346343994,9.685714721679688,9.385714530944824,182.89999389648438,190.5,8.300000190734863,0.00691610760986805,,,,,,,,,522.3052368164062,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3857957954,"3 Aug 2020, 12:12:07",Couch to 10k Week 10 Day 3,Run,"",2980,8.22,,,false,,,activities/3857957954.gpx,,,2980.0,2930.0,8222.2001953125,4.599999904632568,2.8062117099761963,18.890117645263672,16.390100479125977,182.89999389648438,187.0,6.300000190734863,0.03040548786520958,,,,,,,,,993.3516845703125,,,,,,,,,9.0,,,,,0.0,146.0,0.0,,1.0,8249.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3867992240,"5 Aug 2020, 12:22:43",Week 11 Day 1,Run,,3346,9.15,,,false,,,activities/3867992240.gpx,,,3346.0,3285.0,9154.900390625,4.599999904632568,2.786879777908325,19.818822860717773,20.518823623657227,182.89999389648438,187.0,7.400000095367432,-0.007646178361028433,,,,,,,,,1105.1649169921875,,,,,,,,,9.0,,,,,0.0,164.0,0.0,,1.0,9178.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3873165364,"6 Aug 2020, 12:30:44",Week 11 Day 2,Run,,3342,9.02,,,false,,,activities/3873165364.gpx,,,3342.0,3296.0,9028.099609375,5.400000095367432,2.739108085632324,19.848190307617188,18.348190307617188,182.89999389648438,187.0,6.099999904632568,0.016614791005849838,,,,,,,,,1090.2822265625,,,,,,,,,10.0,,,,,0.0,201.0,0.0,,1.0,9054.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3878012100,"7 Aug 2020, 12:38:45",Week 11 Day 3,Run,"I think I need to take a break 

",3333,8.79,,,false,,,activities/3878012100.gpx,,,3333.0,3279.0,8798.0,5.099999904632568,2.6831350326538086,19.77666664123535,18.376667022705078,182.89999389648438,187.0,6.800000190734863,0.015912707895040512,,,,,,,,,1062.72021484375,,,,,,,,,10.0,,,,,0.0,200.0,0.0,,1.0,8825.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3887813786,"9 Aug 2020, 12:25:33",Knee Pain 😢😢😢😢,Run,"",2473,6.59,,,false,,,activities/3887813786.gpx,,,2473.0,2420.0,6591.89990234375,4.699999809265137,2.7239255905151367,15.784333229064941,14.08430004119873,182.89999389648438,187.0,6.300000190734863,0.025789225473999977,,,,,,,,,796.32373046875,,,,,,,,,,,,,,0.0,,0.0,,1.0,6613.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3892614165,"10 Aug 2020, 12:56:16",Week 12 Day 1,Run,,3521,9.30,,,false,,,activities/3892614165.gpx,,,3521.0,3478.0,9300.099609375,5.599999904632568,2.6739792823791504,19.78154182434082,19.181541442871094,182.89999389648438,187.0,6.599999904632568,0.006451543420553207,,,,,,,,,1122.9857177734375,,,,,,,,,10.0,,,,,0.0,212.0,0.0,,1.0,9326.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3902377655,"12 Aug 2020, 12:28:35",Week 12 Day 2,Run,,3522,9.48,,,false,,,activities/3902377655.gpx,,,3522.0,3476.0,9482.599609375,5.599999904632568,2.728020668029785,19.77393913269043,18.673938751220703,182.89999389648438,187.0,6.400000095367432,0.011600194498896599,,,,,,,,,1145.2978515625,,,,,,,,,10.0,,,,,0.0,212.0,0.0,,1.0,9511.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3907211846,"13 Aug 2020, 12:47:26",Week 12 Day 3,Run,,3506,9.34,,,false,,,activities/3907211846.gpx,,,3506.0,3458.0,9341.900390625,5.0,2.7015326023101807,19.79258155822754,19.192581176757812,182.89999389648438,187.0,6.5,0.006422676146030426,,,,,,,,,1128.1392822265625,,,,,,,,,10.0,,,,,0.0,211.0,0.0,,1.0,9369.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3913458544,"14 Aug 2020, 20:41:30",Rest walk,Walk,,2788,4.36,,,false,,,activities/3913458544.gpx,,,2788.0,2756.0,4362.5,4.300000190734863,1.5829100608825684,7.58695650100708,7.58695650100708,182.89999389648438,190.5,9.800000190734863,0.0,,,,,,,,,525.2914428710938,,,,,,,,,4.0,,,,,0.0,30.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3916405551,"15 Aug 2020, 12:45:27",Week 13 day 1,Run,,2856,7.93,,,false,,,activities/3916405551.gpx,,,2856.0,2834.0,7935.7998046875,4.5,2.8002116680145264,18.76250457763672,15.962504386901855,182.89999389648438,187.0,6.300000190734863,0.03528314828872681,,,,,,,,,958.9503173828125,,,,,,,,,10.0,,,,,0.0,173.0,0.0,,1.0,7964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3921643952,"16 Aug 2020, 12:44:32",Week 13 Day 2,Run,,3199,8.82,,,false,,,activities/3921643952.gpx,,,3199.0,3158.0,8823.7001953125,6.0,2.7940785884857178,19.50559425354004,17.80559539794922,182.89999389648438,187.0,6.599999904632568,0.019266294315457344,,,,,,,,,1065.5618896484375,,,,,,,,,10.0,,,,,0.0,192.0,0.0,,1.0,8849.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3930819901,"18 Aug 2020, 12:40:13",Week 13 Day 3,Run,,3797,10.63,,,false,,,activities/3930819901.gpx,,,3797.0,3764.0,10631.7001953125,5.0,2.8245749473571777,23.770652770996094,21.87065315246582,182.89999389648438,187.0,6.5,0.017871083691716194,,,,,,,,,1284.13134765625,,,,,,,,,9.0,,,,,0.0,188.0,0.0,,1.0,10664.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3935867131,"19 Aug 2020, 12:53:17",Week 14 Day 1,Run,,3713,10.51,,,false,,,activities/3935867131.gpx,,,3713.0,3692.0,10513.099609375,4.900000095367432,2.8475351333618164,23.73802947998047,21.638029098510742,182.89999389648438,187.0,8.0,0.019975079223513603,,,,,,,,,1269.9349365234375,,,,,,,,,10.0,,,,,0.0,225.0,0.0,,1.0,10546.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3945230125,"21 Aug 2020, 12:43:18",Week 14 Day 2,Run,,3776,10.40,,,false,,,activities/3945230125.gpx,,,3776.0,3731.0,10399.2001953125,4.699999809265137,2.7872419357299805,23.72418212890625,21.424182891845703,182.89999389648438,187.0,6.400000095367432,0.02211708575487137,,,,,,,,,1256.087646484375,,,,,,,,,10.0,,,,,0.0,228.0,0.0,,1.0,10431.7001953125,,,,,,,,,,,,,,,,6794475.0,,,,,,,,,,,,,,,,,""
3954444294,"23 Aug 2020, 12:38:58",Too hot to run 10k :(,Run,,2402,6.91,,,false,,,activities/3954444294.gpx,,,2402.0,2381.0,6911.7998046875,4.400000095367432,2.902897834777832,15.554642677307129,13.654643058776855,182.89999389648438,187.0,6.800000190734863,0.02748922072350979,,,,,,,,,834.8069458007812,,,,,,,,,10.0,,,,,0.0,145.0,0.0,,1.0,6933.0,,,,,,,,,,,,,,,,6794475.0,,,,,,,,,,,,,,,,,""
3963625661,"25 Aug 2020, 12:30:58",Completed Couch to 10k Program,Run,"Week 14 Day 3, last day ",3764,10.34,,,false,, ,activities/3963625661.gpx,,,3764.0,3736.0,10340.7001953125,5.900000095367432,2.767853260040283,23.41566276550293,21.015663146972656,182.89999389648438,187.0,6.699999809265137,0.023209260776638985,,,,,,,,,1249.01953125,,,,,,,,,10.0,,,,,0.0,228.0,0.0,,1.0,10373.0,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
3973215181,"27 Aug 2020, 13:22:28",Still can't run 10k in 30 degree heat 😥😥😥😥😥,Run,,1926,5.56,,,false,, ,activities/3973215181.gpx,,,1926.0,1910.0,5564.0,6.199999809265137,2.9130890369415283,11.52121639251709,11.321216583251953,182.89999389648438,187.0,6.199999809265137,0.0035945363342761993,,,,,,,,,671.8673095703125,,,,,,,,,10.0,,,,,0.0,116.0,0.0,,1.0,5579.7998046875,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
3977658653,"28 Aug 2020, 13:01:57",Morning run,Run,,3724,10.36,,,false,, ,activities/3977658653.gpx,,,3724.0,3711.0,10367.400390625,5.300000190734863,2.793694496154785,23.429813385009766,21.62981414794922,182.89999389648438,187.0,7.199999809265137,0.017362115904688835,,,,,,,,,1252.053955078125,,,,,,,,,10.0,,,,,0.0,226.0,0.0,,1.0,10398.2001953125,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
3986553757,"30 Aug 2020, 12:43:16",I am speed,Run,,3724,10.28,,,false,, ,activities/3986553757.gpx,,,3724.0,3700.0,10288.400390625,4.5,2.780648708343506,23.42037010192871,20.42037010192871,182.89999389648438,187.0,7.300000190734863,0.029159052297472954,,,,,,,,,1242.7823486328125,,,,,,,,,10.0,,,,,0.0,226.0,0.0,,1.0,10321.2001953125,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
3991357971,"31 Aug 2020, 13:02:32",Bad run :(,Run,,3729,9.98,,,false,, ,activities/3991357971.gpx,,,3729.0,3704.0,9983.0,5.699999809265137,2.6951944828033447,23.297283172607422,20.89728355407715,182.89999389648438,187.0,7.0,0.024040870368480682,,,,,,,,,1205.960693359375,,,,,,,,,10.0,,,,,0.0,226.0,0.0,,1.0,10015.400390625,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4003155291,"2 Sep 2020, 21:41:00",Got chased by an unleashed Dog 😬😬😬😬,Run,,3717,10.55,,,false,, ,activities/4003155291.gpx,,,3717.0,3693.0,10552.5,5.5,2.8574330806732178,23.373943328857422,22.17394256591797,182.89999389648438,187.0,6.5,0.011371713131666183,,,,,,,,,1274.293701171875,,,,,,,,,10.0,,,,,0.0,225.0,0.0,,1.0,10582.900390625,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
